ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,problem_id,id,size,split,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count
427-1347-470,FIDAP/ex3,1,535,0,1400,0.382142857142857,0,427-1347-470,427,1347,470,/home/anna/.ssgetpy/MM/FIDAP/ex3/ex3.mtx,1347,1347,39055,True,1.0,1.0,0.021524915275442306,28.994060876020786,62,11.359481794614306,5.171492204899777,1.8816870955775475,1,13,5.606517370083261,5.058947155944944,1,40,6966
386-369-1,DRIVCAV/cavity07,0,400,1,90,4.44444444444444,1,386-369-1,386,369,1,/home/anna/.ssgetpy/MM/DRIVCAV/cavity07/cavity07.mtx,369,369,9221,False,0.0,0.8749860100727476,0.06772130051923825,24.989159891598916,62,12.51361931656501,6.411924119241192,1.8937835359309092,3,12,3.897295012679628,4.2341666023672655,1,22,2366
1365-197-804,PARSEC/SiH4,1,14,1,55,0.254545454545455,0,1365-197-804,1365,197,804,/home/anna/.ssgetpy/MM/PARSEC/SiH4/SiH4.mtx,197,197,3597,False,1.0,1.0,0.09268468654178155,18.258883248730964,24,3.6978502153001727,8.736040609137056,2.089706597425944,3,12,2.0900639163277166,3.090447512858332,1,13,1721
1070-198-713,Sandia/fpga_dcop_16,1,7,1,51,0.137254901960784,0,1070-198-713,1070,198,713,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_16/fpga_dcop_16.mtx,198,198,394,False,0.0,0.9897959183673469,0.010049994898479747,1.9898989898989898,2,0.0999948983496128,1.0,0.0,1,1,1.9898989898989898,0.0999948983496128,1,2,198
444-501-1573,Garon/garon1,1,15,1,55,0.272727272727273,0,444-501-1573,444,501,1573,/home/anna/.ssgetpy/MM/Garon/garon1/garon1.mtx,501,501,2615,False,0.6281929990539262,1.0,0.010418285186114797,5.219560878243513,7,1.034194126749336,3.2355289421157685,0.7316723861806458,1,5,1.6132017273288093,0.7370002235060533,1,4,1621
50-1988-1126,HB/bcsstk28,1,440,1,88,5.0,1,50-1988-1126,50,1988,1126,/home/anna/.ssgetpy/MM/HB/bcsstk28/bcsstk28.mtx,1988,1988,93356,True,1.0,1.0,0.0236216089292293,46.95975855130785,66,10.176678191637446,3.7484909456740443,1.3181608492767134,1,8,12.5276435856146,5.75298127363583,1,36,7452
26-108-1,HB/bcsstk04,0,150,1,68,2.20588235294118,1,26-108-1,26,108,1,/home/anna/.ssgetpy/MM/HB/bcsstk04/bcsstk04.mtx,108,108,2828,True,1.0,1.0,0.2424554183813443,26.185185185185187,45,10.86120188778332,7.62037037037037,2.4294397791679394,2,14,3.4362089914945324,2.567296182090746,1,17,823
1500-190-1339,Pajek/geom,1,14,0,0,0.0,0,1500-190-1339,1500,190,1339,/home/anna/.ssgetpy/MM/Pajek/geom/geom.mtx,190,190,34,False,1.0,1.0,0.0009418282548476454,0.17894736842105263,4,0.8907235428302467,1.5454545454545454,0.8907235428302467,1,4,1.0,0.0,1,1,34
49-1087-75,HB/bcsstk27,1,764,1,61,12.5245901639344,1,49-1087-75,49,1087,75,/home/anna/.ssgetpy/MM/HB/bcsstk27/bcsstk27.mtx,1087,1087,49877,True,1.0,1.0,0.04221251573120148,45.88500459981601,54,9.669736055196324,2.9494020239190433,0.2191753200008333,2,3,15.557392389270118,3.0844295242108464,5,18,3206
1633-1024-13,Bai/rdb3200l,1,82,1,374,0.219251336898396,0,1633-1024-13,1633,1024,13,/home/anna/.ssgetpy/MM/Bai/rdb3200l/rdb3200l.mtx,1024,1024,5932,False,0.7913610431947841,1.0,0.005657196044921875,5.79296875,6,0.43313601965599385,3.818359375,0.40045731151972913,2,4,1.5171355498721228,0.8718900770363293,1,3,3910
1448-214-3629,Oberwolfach/t2dal_bci,1,188,1,59,3.1864406779661,1,1448-214-3629,1448,214,3629,/home/anna/.ssgetpy/MM/Oberwolfach/t2dal_bci/t2dal_bci.mtx,214,214,1640,False,1.0,1.0,0.03581098785920168,7.663551401869159,9,1.5524711999895844,2.607476635514019,0.48831216738740674,2,3,2.939068100358423,0.2537472404362417,1,3,558
1606-1117-3097,Cylshell/s2rmq4m1,0,1150,1,63,18.2539682539683,1,1606-1117-3097,1606,1117,3097,/home/anna/.ssgetpy/MM/Cylshell/s2rmq4m1/s2rmq4m1.mtx,1117,1117,48919,True,1.0,1.0,0.039207687172043676,43.794986571172785,54,9.733883078681124,5.094001790510295,3.263856188244788,2,13,8.597363796133568,6.302098298388856,1,18,5690
150-273-21,HB/fs_680_2,0,300,1,52,5.76923076923077,1,150-273-21,150,273,21,/home/anna/.ssgetpy/MM/HB/fs_680_2/fs_680_2.mtx,273,273,1271,False,0.0,0.6332665330661322,0.017053764306511558,4.655677655677656,7,1.4317612551324796,3.304029304029304,1.2161392822041515,1,5,1.4090909090909092,0.8019139069315457,1,3,902
321-298-102,Bai/olm500,0,300,1,65,4.61538461538461,1,321-298-102,321,298,102,/home/anna/.ssgetpy/MM/Bai/olm500/olm500.mtx,298,298,1186,False,0.3333333333333333,0.6666666666666666,0.013355254267825774,3.9798657718120807,6,1.9965399555389145,1.0,0.0,1,1,3.9798657718120807,1.9965399555389145,1,6,298
988-328-1161,Sandia/adder_dcop_05,1,181,0,0,0.0,0,988-328-1161,988,328,1161,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_05/adder_dcop_05.mtx,328,328,710,False,0.0,0.6109660574412533,0.006599494348602022,2.1646341463414633,7,1.072893407003323,1.5535168195718654,0.7638896434248739,1,4,1.3976377952755905,0.5914035842945146,1,4,508
1206-450-3198,Oberwolfach/t2dal_a,0,450,1,65,6.92307692307692,1,1206-450-3198,1206,450,3198,/home/anna/.ssgetpy/MM/Oberwolfach/t2dal_a/t2dal_a.mtx,450,450,3734,False,1.0,1.0,0.018439506172839504,8.297777777777778,9,1.3047756535791273,2.8133333333333335,0.3896437118987322,2,3,2.949447077409163,0.22617887228980835,1,3,1266
1865-912-151,Muite/Chebyshev2,1,101,1,51,1.98039215686275,1,1865-912-151,1865,912,151,/home/anna/.ssgetpy/MM/Muite/Chebyshev2/Chebyshev2.mtx,912,912,4548,False,0.0,1.0,0.005468028624192059,4.9868421052631575,5,0.14750150632280906,4.9868421052631575,0.14750150632280906,3,5,1.0,0.0,1,1,4548
936-648-440,ND/nd3k,1,142,1,57,2.49122807017544,1,936-648-440,936,648,440,/home/anna/.ssgetpy/MM/ND/nd3k/nd3k.mtx,648,648,65796,True,1.0,1.0,0.15669295839048925,101.53703703703704,194,35.06108230581906,8.970679012345679,4.372762726232684,1,25,11.318768277997592,16.668411458317163,1,105,5813
393-602-252,DRIVCAV/cavity14,0,650,1,144,4.51388888888889,1,393-602-252,393,602,252,/home/anna/.ssgetpy/MM/DRIVCAV/cavity14/cavity14.mtx,602,602,16299,False,0.0,0.9738318935620153,0.0449746691537621,27.074750830564785,62,13.850389263310383,5.496677740863787,1.8634860677559353,1,13,4.925657298277425,5.543468482927245,1,22,3309
304-356-290,Bai/cdde5,1,327,1,83,3.93975903614458,1,304-356-290,304,356,290,/home/anna/.ssgetpy/MM/Bai/cdde5/cdde5.mtx,356,356,1694,False,0.0,1.0,0.013366367882843075,4.758426966292135,5,0.46575032824635043,2.8258426966292136,0.3792446928480375,2,3,1.68389662027833,0.9360671954948636,1,3,1006
987-136-313,Sandia/adder_dcop_04,0,150,1,54,2.77777777777778,1,987-136-313,987,136,313,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_04/adder_dcop_04.mtx,136,136,216,False,-0.025,0.975,0.011678200692041523,1.588235294117647,3,0.742319380242586,1.2794117647058822,0.5242806902934085,1,3,1.2413793103448276,0.44114577154932155,1,3,174
539-1943-280,Hamm/add20,1,255,1,134,1.90298507462687,1,539-1943-280,539,1943,280,/home/anna/.ssgetpy/MM/Hamm/add20/add20.mtx,1943,1943,6205,False,0.4129516658845612,1.0,0.0016436001969671403,3.193515182707154,68,3.67722667680136,2.0216160576428206,2.833253398509244,1,46,1.579684317718941,0.5602813358427897,1,5,3928
1545-249-3856,Schenk_IBMNA/c-26,1,1,1,51,0.0196078431372549,0,1545-249-3856,1545,249,3856,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-26/c-26.mtx,249,249,249,False,1.0,1.0,0.004016064257028112,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,249
93-133-4,HB/can_144,1,89,0,0,0.0,0,93-133-4,93,133,4,/home/anna/.ssgetpy/MM/HB/can_144/can_144.mtx,133,133,1147,False,1.0,1.0,0.06484255752162361,8.62406015037594,15,3.06226488435371,2.917293233082707,1.011550680231106,1,4,2.9561855670103094,1.9293281472018966,1,9,388
1556-1760-2062,Schenk_IBMNA/c-37,1,203,1,51,3.98039215686275,1,1556-1760-2062,1556,1760,2062,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-37/c-37.mtx,1760,1760,1760,False,1.0,1.0,0.0005681818181818182,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1760
234-309-178,HB/pores_3,0,350,1,58,6.03448275862069,1,234-309-178,234,309,178,/home/anna/.ssgetpy/MM/HB/pores_3/pores_3.mtx,309,309,2119,False,0.292817679558011,0.7303867403314918,0.022192897016160285,6.857605177993528,9,1.530419309075559,3.3689320388349513,0.7239359954294077,1,4,2.0355427473583094,1.2481244020162792,1,4,1041
227-839-600,HB/orsreg_1,1,8,1,53,0.150943396226415,0,227-839-600,227,839,600,/home/anna/.ssgetpy/MM/HB/orsreg_1/orsreg_1.mtx,839,839,4783,False,0.7003042596348884,1.0,0.006794796575183863,5.700834326579261,6,0.5025672067930178,3.798569725864124,0.4010687207916143,3,4,1.5007844367743959,0.85150120095814,1,3,3187
985-860-414,Sandia/adder_dcop_02,1,450,0,0,0.0,0,985-860-414,985,860,414,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_02/adder_dcop_02.mtx,860,860,2231,False,0.02755620014503263,0.5583756345177665,0.0030164954029204974,2.594186046511628,7,1.4383133300020314,2.2072599531615924,1.2022203250410959,1,7,1.183554376657825,0.42749668320576756,1,5,1885
1187-1118-883,Rajat/rajat03,1,145,1,52,2.78846153846154,1,1187-1118-883,1187,1118,883,/home/anna/.ssgetpy/MM/Rajat/rajat03/rajat03.mtx,1118,1118,4404,False,0.4223980523432745,1.0,0.003523414223584794,3.9391771019677995,5,1.1651867428600708,2.7334525939177103,0.6810552115952387,1,4,1.4410994764397906,0.7990910055373017,1,3,3056
358-874-125,Boeing/msc01050,0,900,1,699,1.28755364806867,1,358-874-125,358,874,125,/home/anna/.ssgetpy/MM/Boeing/msc01050/msc01050.mtx,874,874,15408,True,1.0,1.0,0.020170813063900422,17.62929061784897,49,9.683426720107285,11.38558352402746,4.904938242986232,3,25,1.5483870967741935,1.3751038591119986,1,18,9951
1120-212-194,Sandia/oscil_dcop_09,1,88,1,63,1.3968253968254,0,1120-212-194,1120,212,194,/home/anna/.ssgetpy/MM/Sandia/oscil_dcop_09/oscil_dcop_09.mtx,212,212,630,False,0.3925233644859813,0.9906542056074766,0.014017443930224279,2.9716981132075473,12,1.228264208331472,1.6981132075471699,1.0699128100673976,1,10,1.75,0.9420721840708386,1,3,360
2299-247-9364,SNAP/ca-HepTh,1,9,0,0,0.0,0,2299-247-9364,2299,247,9364,/home/anna/.ssgetpy/MM/SNAP/ca-HepTh/ca-HepTh.mtx,247,247,43,False,1.0,1.0,0.0007048140438295989,0.17408906882591094,3,0.49393694277019096,1.162162162162162,0.49393694277019096,1,3,1.0,0.0,1,1,43
2685-1407-89,VDOL/freeFlyingRobot_13,1,90,1,51,1.76470588235294,1,2685-1407-89,2685,1407,89,/home/anna/.ssgetpy/MM/VDOL/freeFlyingRobot_13/freeFlyingRobot_13.mtx,1407,1407,1407,False,1.0,1.0,0.0007107320540156361,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1407
167-427-4,HB/hor_131,0,450,1,79,5.69620253164557,1,167-427-4,167,427,4,/home/anna/.ssgetpy/MM/HB/hor_131/hor_131.mtx,427,427,3970,False,0.349421394298617,0.8952864803838555,0.021773826434631903,9.297423887587822,28,3.0786821469211962,7.02576112412178,2.3908082313611865,2,20,1.3233333333333333,0.9620060059872576,1,9,3000
998-1542-238,Sandia/adder_dcop_15,1,266,0,0,0.0,0,998-1542-238,998,1542,238,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_15/adder_dcop_15.mtx,1542,1542,6325,False,-0.001668752607425949,0.5168961201501877,0.002660062142416152,4.1018158236057065,33,1.9580577963532073,3.4412719013627515,1.8063151004457116,1,31,1.1927211012634358,0.4614170784164157,1,5,5303
1629-314-254,Bai/rdb1250l,1,102,0,400,0.255,0,1629-314-254,1629,314,254,/home/anna/.ssgetpy/MM/Bai/rdb1250l/rdb1250l.mtx,314,314,1754,False,0.7833333333333333,1.0,0.017789768347600307,5.585987261146497,6,0.5869557214526508,3.6369426751592355,0.5190985111034188,2,4,1.5359019264448337,0.8798324256423494,1,3,1142
1061-404-640,Sandia/fpga_dcop_07,1,13,1,51,0.254901960784314,0,1061-404-640,1061,404,640,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_07/fpga_dcop_07.mtx,404,404,795,False,-0.010230179028132993,0.9923273657289002,0.004870845995490638,1.9678217821782178,2,0.17647317110426763,1.0,0.0,1,1,1.9678217821782178,0.17647317110426763,1,2,404
1153-229-195,Sandia/oscil_dcop_42,1,94,1,67,1.40298507462687,0,1153-229-195,1153,229,195,/home/anna/.ssgetpy/MM/Sandia/oscil_dcop_42/oscil_dcop_42.mtx,229,229,709,False,0.39591836734693875,0.9918367346938776,0.013519955759806258,3.096069868995633,12,1.2074847777790432,1.7685589519650655,1.0873099381255098,1,10,1.7506172839506173,0.9477879974426384,1,3,405
765-1496-3416,Nemeth/nemeth01,1,176,1,52,3.38461538461538,1,765-1496-3416,765,1496,3416,/home/anna/.ssgetpy/MM/Nemeth/nemeth01/nemeth01.mtx,1496,1496,112206,False,1.0,1.0,0.05013637078555292,75.00401069518716,96,11.697558361250389,7.011363636363637,1.6998755101834773,2,11,10.697492611307084,19.856653671229,1,87,10489
31-134-645,HB/bcsstk09,1,37,1,64,0.578125,0,31-134-645,31,134,645,/home/anna/.ssgetpy/MM/HB/bcsstk09/bcsstk09.mtx,134,134,1638,True,1.0,1.0,0.09122298952996213,12.223880597014926,23,3.4221442851129154,6.701492537313433,1.7789391889561628,3,12,1.824053452115813,1.4408147153306954,1,9,898
319-700-100,Bai/olm1000,0,700,1,66,10.6060606060606,1,319-700-100,319,700,100,/home/anna/.ssgetpy/MM/Bai/olm1000/olm1000.mtx,700,700,2794,False,0.3333333333333333,0.6666666666666666,0.005702040816326531,3.9914285714285715,6,1.9985525374375224,1.0,0.0,1,1,3.9914285714285715,1.9985525374375224,1,6,700
234-481-49,HB/pores_3,0,500,1,74,6.75675675675676,1,234-481-49,234,481,49,/home/anna/.ssgetpy/MM/HB/pores_3/pores_3.mtx,481,481,3314,False,0.2986233674549947,0.7334980585951288,0.01432393532185632,6.88981288981289,9,1.7357438825174174,3.415800415800416,0.8393145367257012,1,4,2.017041996348144,1.228472031681886,1,4,1643
30-322-365,HB/bcsstk08,1,81,1,58,1.39655172413793,0,30-322-365,30,322,365,/home/anna/.ssgetpy/MM/HB/bcsstk08/bcsstk08.mtx,322,322,2932,True,1.0,1.0,0.02827823000655839,9.105590062111801,107,10.361540500631971,6.916149068322981,7.125916313497598,1,55,1.31656937584194,0.5541283158301643,1,6,2227
381-290-2,DRIVCAV/cavity02,0,300,1,99,3.03030303030303,1,381-290-2,381,290,2,/home/anna/.ssgetpy/MM/DRIVCAV/cavity02/cavity02.mtx,290,290,5583,False,0.0,1.0,0.06638525564803804,19.251724137931035,62,15.620568241897034,5.093103448275862,2.972567801434652,1,14,3.7799593771157753,4.139533693477208,1,22,1477
146-271-199,HB/fs_541_2,0,300,1,53,5.66037735849057,1,146-271-199,146,271,199,/home/anna/.ssgetpy/MM/HB/fs_541_2/fs_541_2.mtx,271,271,1345,False,0.0,0.7783985102420856,0.01831402077858417,4.96309963099631,7,0.9636014018567951,4.343173431734317,0.7852065581266651,3,6,1.1427357689039932,0.440147877004281,1,3,1177
2730-268-219,VDOL/spaceShuttleEntry_1,1,8,0,51,0.156862745098039,0,2730-268-219,2730,268,219,/home/anna/.ssgetpy/MM/VDOL/spaceShuttleEntry_1/spaceShuttleEntry_1.mtx,268,268,891,False,1.0,1.0,0.012405324125640455,3.324626865671642,266,16.120668741763364,2.3358208955223883,1.2028822962650398,1,5,1.4233226837060702,7.384339214654841,1,167,626
999-1757-36,Sandia/adder_dcop_16,1,416,0,0,0.0,0,999-1757-36,999,1757,36,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_16/adder_dcop_16.mtx,1757,1757,8233,False,0.0015415446277169723,0.5117928164020349,0.002666948273253842,4.685828116107,98,3.0511273302263016,3.986909504837792,2.585223423069873,1,76,1.1753033547466096,0.43944151831469486,1,5,7005
2742-575-522,VDOL/spaceStation_9,1,10,0,0,0.0,0,2742-575-522,2742,575,522,/home/anna/.ssgetpy/MM/VDOL/spaceStation_9/spaceStation_9.mtx,575,575,795,False,1.0,1.0,0.0024045368620037805,1.382608695652174,5,1.5031450210982205,2.226890756302521,1.5031450210982205,1,5,1.0,0.0,1,1,795
406-146-7,FIDAP/ex1,0,150,1,67,2.23880597014925,1,406-146-7,406,146,7,/home/anna/.ssgetpy/MM/FIDAP/ex1/ex1.mtx,146,146,2604,False,0.9975825946817083,1.0,0.12216175642709702,17.835616438356166,48,8.507069902065805,11.287671232876713,5.185542209017416,2,30,1.5800970873786409,1.0998199280196674,1,12,1648
154-122-39,HB/fs_760_3,1,2,1,61,0.0327868852459016,0,154-122-39,154,122,39,/home/anna/.ssgetpy/MM/HB/fs_760_3/fs_760_3.mtx,122,122,640,False,0.0,0.9111969111969112,0.042999193765116905,5.245901639344262,7,1.0582344979352465,4.0,1.201092398951751,2,7,1.3114754098360655,0.7138210182648276,1,3,488
2721-141-281,VDOL/orbitRaising_4,0,150,1,51,2.94117647058824,1,2721-141-281,2721,141,281,/home/anna/.ssgetpy/MM/VDOL/orbitRaising_4/orbitRaising_4.mtx,141,141,141,False,1.0,1.0,0.0070921985815602835,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,141
73-1191-833,HB/bcsstm23,1,1001,1,51,19.6274509803922,1,73-1191-833,73,1191,833,/home/anna/.ssgetpy/MM/HB/bcsstm23/bcsstm23.mtx,1191,1191,1191,True,1.0,1.0,0.0008396305625524769,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1191
73-1178-489,HB/bcsstm23,1,720,1,51,14.1176470588235,1,73-1178-489,73,1178,489,/home/anna/.ssgetpy/MM/HB/bcsstm23/bcsstm23.mtx,1178,1178,1178,True,1.0,1.0,0.0008488964346349745,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1178
1633-1186-1773,Bai/rdb3200l,1,90,1,494,0.182186234817814,0,1633-1186-1773,1633,1186,1773,/home/anna/.ssgetpy/MM/Bai/rdb3200l/rdb3200l.mtx,1186,1186,6896,False,0.7922942206654991,1.0,0.004902615960801823,5.814502529510961,6,0.4139133322579986,3.839797639123103,0.3803361779941821,2,4,1.5142731664470794,0.8703343196056249,1,3,4554
1100-910-254,Sandia/fpga_dcop_46,1,62,0,0,0.0,0,1100-910-254,1100,910,254,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_46/fpga_dcop_46.mtx,910,910,3579,False,0.10756676557863501,0.9362017804154302,0.004321941794469267,3.9329670329670328,36,4.510185825093982,2.282511210762332,0.7326522667983238,1,8,1.7578585461689586,2.302900735864282,1,24,2036
760-1737-1231,Nasa/nasa4704,0,1750,1,100,17.5,1,760-1737-1231,760,1737,1231,/home/anna/.ssgetpy/MM/Nasa/nasa4704/nasa4704.mtx,1737,1737,34717,True,1.0,1.0,0.011506481738344785,19.986758779504893,42,6.19435251973149,9.169833045480713,3.2946721048385643,4,21,2.1796207935710696,0.8258408538398864,1,5,15928
417-570-677,FIDAP/ex20,1,223,0,0,0.0,0,417-570-677,417,570,677,/home/anna/.ssgetpy/MM/FIDAP/ex20/ex20.mtx,570,570,16389,False,0.9707668231611893,0.9774021909233177,0.05044321329639889,28.75263157894737,67,14.853088818853712,4.250877192982456,1.7071185127276265,2,11,6.76392901361948,4.220059373111202,1,17,2423
34-547-123,HB/bcsstk12,0,550,1,78,7.05128205128205,1,34-547-123,34,547,123,/home/anna/.ssgetpy/MM/HB/bcsstk12/bcsstk12.mtx,547,547,12235,True,1.0,1.0,0.040891149664615704,22.36745886654479,33,6.8235987931314,3.636197440585009,1.2514001596430666,2,7,6.151332327802916,2.950526277444766,1,9,1989
396-772-818,DRIVCAV/cavity17,1,281,1,92,3.05434782608696,1,396-772-818,396,772,818,/home/anna/.ssgetpy/MM/DRIVCAV/cavity17/cavity17.mtx,772,772,20695,False,0.0,1.0,0.034724086552659135,26.80699481865285,62,14.395606079237307,5.2979274611398965,1.9379883419130683,1,13,5.059902200488998,5.697645118172572,1,22,4090
327-254-18,Bai/qc324,0,300,1,54,5.55555555555556,1,327-254-18,327,254,18,/home/anna/.ssgetpy/MM/Bai/qc324/qc324.mtx,254,254,18348,False,1.0,1.0,0.2843945687891376,72.23622047244095,83,16.955920942446916,2.3464566929133857,0.4921102359684959,1,3,30.78523489932886,36.248686855806596,1,82,596
398-1166-2471,DRIVCAV/cavity19,0,1200,1,126,9.52380952380952,1,398-1166-2471,398,1166,2471,/home/anna/.ssgetpy/MM/DRIVCAV/cavity19/cavity19.mtx,1166,1166,32862,False,0.0,1.0,0.024171126455990045,28.18353344768439,62,15.164527191503486,5.633790737564323,2.008265221045696,1,13,5.002587912924342,5.639725946716663,1,22,6569
226-867-13,HB/orsirr_2,1,247,1,76,3.25,1,226-867-13,226,867,13,/home/anna/.ssgetpy/MM/HB/orsirr_2/orsirr_2.mtx,867,867,5831,False,0.4202256244963739,1.0,0.00775719745799127,6.7254901960784315,14,1.3646833444161033,4.91926182237601,1.3049229506862043,2,13,1.3671746776084408,0.7440273247615548,1,4,4265
769-1190-1880,Nemeth/nemeth05,1,5,1,52,0.0961538461538462,0,769-1190-1880,769,1190,1880,/home/anna/.ssgetpy/MM/Nemeth/nemeth05/nemeth05.mtx,1190,1190,49272,False,1.0,1.0,0.034794152955299765,41.405042016806725,51,6.88261540013197,6.018487394957983,1.4808563492628302,2,9,6.879642557944708,9.850149596110535,1,45,7162
1025-408-574,Sandia/adder_dcop_42,1,85,1,51,1.66666666666667,1,1025-408-574,1025,408,574,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_42/adder_dcop_42.mtx,408,408,794,False,0.0,0.538860103626943,0.004769800076893502,1.946078431372549,5,0.9960875983830143,1.6446078431372548,0.8335315508203605,1,4,1.1833084947839045,0.4201572609237811,1,4,671
2707-1205-1406,VDOL/lowThrust_3,1,25,1,51,0.490196078431373,0,2707-1205-1406,2707,1205,1406,/home/anna/.ssgetpy/MM/VDOL/lowThrust_3/lowThrust_3.mtx,1205,1205,1205,False,1.0,1.0,0.0008298755186721991,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1205
1062-216-57,Sandia/fpga_dcop_08,1,18,1,54,0.333333333333333,0,1062-216-57,1062,216,57,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_08/fpga_dcop_08.mtx,216,216,304,False,0.36363636363636365,0.9090909090909091,0.006515775034293553,1.4074074074074074,4,0.6315330705548123,1.1851851851851851,0.43350740410072686,1,4,1.1875,0.3903123748998999,1,2,256
259-1117-205,HB/watt_2,1,129,1,77,1.67532467532468,1,259-1117-205,259,1117,205,/home/anna/.ssgetpy/MM/HB/watt_2/watt_2.mtx,1117,1117,7121,False,1.0,1.0,0.0057073517519189475,6.375111906893465,7,0.7179923959091646,4.627573858549686,0.5653931418009827,3,5,1.3776359063648675,0.7473244610102986,1,3,5169
222-602-5,HB/nos6,1,535,1,68,7.86764705882353,1,222-602-5,222,602,5,/home/anna/.ssgetpy/MM/HB/nos6/nos6.mtx,602,602,2898,True,1.0,1.0,0.00799660047902341,4.813953488372093,5,0.41795815710724254,2.9003322259136213,0.2995565203681023,2,3,1.6597938144329898,0.924379463003521,1,3,1746
1539-445-2150,Schenk_IBMNA/c-20,1,1,1,51,0.0196078431372549,0,1539-445-2150,1539,445,2150,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-20/c-20.mtx,445,445,445,False,1.0,1.0,0.0022471910112359553,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,445
890-1212-540,Norris/heart1,0,1250,1,83,15.0602409638554,1,890-1212-540,890,1212,540,/home/anna/.ssgetpy/MM/Norris/heart1/heart1.mtx,1212,1212,249847,False,0.0,1.0,0.17008612990011873,206.1443894389439,563,92.27523638929256,15.511551155115512,10.273521602097759,1,47,13.289734042553192,31.425234489104835,1,513,18800
830-376-1986,Wang/wang1,1,41,1,59,0.694915254237288,0,830-376-1986,830,376,1986,/home/anna/.ssgetpy/MM/Wang/wang1/wang1.mtx,376,376,2040,False,0.6322115384615384,1.0,0.01442960615663196,5.425531914893617,6,0.6143559454459961,3.5531914893617023,0.502483645898704,2,4,1.526946107784431,0.8604021567541111,1,3,1336
